stringency_index,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,Prevention ID
59.72,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-11580.2,-2.7,-1.9,6938
59.72,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-11262.1,-2.53,1.88,6939
59.72,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-11108.0,-2.4,0.94,6940
63.43,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,6941
63.43,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-11491.5,-2.4,-2.28,6942
63.43,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-11099.8,-2.24,2.32,6943
63.43,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-12077.1,-2.35,-5.61,6944
55.09,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-12658.6,-2.39,-3.48,6945
55.09,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-13255.9,-2.42,-3.49,6946
55.09,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-14078.8,-2.49,-4.65,6947
57.87,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-14018.3,-2.41,0.35,6948
56.94,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,6949
56.94,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-13554.8,-2.26,2.73,6950
56.94,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-10675.5,-1.73,17.1,6951
56.94,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-9762.0,-1.54,5.49,6952
59.72,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-9908.3,-1.53,-0.87,6953
49.54,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,6954
49.54,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-9508.6,-1.43,2.44,6955
49.54,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-8985.1,-1.32,3.15,6956
49.54,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-8107.8,-1.16,5.26,6957
49.54,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-7504.5,-1.05,3.58,6958
49.54,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-6902.2,-0.94,3.54,6959
49.54,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-7086.1,-0.94,-1.04,6960
58.8,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,6961
58.8,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-6920.8,-0.9,0.94,6962
60.65,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,6963
60.65,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-5935.5,-0.76,5.6,6964
60.65,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-4874.0,-0.61,6.06,6965
62.04,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,6966
62.04,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-3813.5,-0.46,5.91,6967
62.04,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-2082.4,-0.25,9.62,6968
62.04,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-70.1,-0.01,11.08,6969
62.04,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,2916.0,0.33,16.3,6970
67.59,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,6971
67.59,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,6785.1,0.76,20.65,6972
67.59,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,12072.2,1.32,28.25,6973
75.0,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,6974
82.41,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,6975
82.41,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,17710.5,1.9,29.54,6976
82.41,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,24500.0,2.58,36.18,6977
82.41,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,31276.5,3.22,36.11,6978
85.19,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,6979
83.33,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,36412.3,3.68,25.96,6980
83.33,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,6981
83.33,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,40839.9,4.04,22.02,6982
83.33,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,44868.3,4.36,20.04,6983
83.33,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,47221.9,4.5,11.58,6984
83.33,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,47993.1,4.48,3.67,6985
83.33,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,47929.7,4.39,-0.3,6986
83.33,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,46871.7,4.21,-4.91,6987
81.48,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,6988
81.48,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,43844.3,3.86,-13.76,6989
77.78,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,6990
77.78,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,39785.5,3.43,-18.03,6991
77.78,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,36389.1,3.08,-15.44,6992
75.0,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,33687.9,2.8,-12.82,6993
75.0,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,31913.3,2.61,-8.78,6994
75.0,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,30890.9,2.49,-5.23,6995
75.0,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,30676.1,2.43,-1.13,6996
75.0,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,31272.3,2.45,3.22,6997
75.0,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,32474.5,2.5,6.65,6998
75.0,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,34003.1,2.59,8.48,6999
75.0,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,35769.5,2.68,10.06,7000
75.0,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,36512.9,2.7,4.17,7001
75.0,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,36922.9,2.7,2.36,7002
75.0,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,37025.9,2.67,0.6,7003
69.44,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7004
67.59,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,37977.3,2.71,5.52,7005
67.59,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,38335.9,2.7,2.1,7006
67.59,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,40825.5,2.84,15.01,7007
67.59,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,41092.5,2.83,1.58,7008
67.59,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,41064.7,2.79,-0.16,7009
67.59,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,40484.9,2.72,-3.3,7010
67.59,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,41283.9,2.74,4.74,7011
67.59,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,41623.1,2.74,1.96,7012
64.81,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,40984.7,2.66,-3.58,7013
64.81,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7014
59.26,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7015
59.26,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,40493.7,2.6,-2.8,7016
59.26,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,40907.7,2.6,2.41,7017
56.48,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7018
56.48,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,41428.5,2.6,3.07,7019
60.19,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7020
60.19,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,41794.5,2.6,2.18,7021
60.19,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,42193.7,2.6,2.36,7022
54.63,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7023
54.63,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,44543.9,2.71,14.22,7024
54.63,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,45829.9,2.76,7.67,7025
54.63,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,47169.7,2.82,7.97,7026
46.3,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7027
46.3,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,48316.5,2.86,6.75,7028
37.04,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,49374.3,2.89,6.17,7029
37.04,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7030
37.04,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,50498.9,2.92,6.31,7031
42.59,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7032
42.59,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,52531.7,3.01,11.47,7033
43.98,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7034
43.98,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,55176.5,3.13,14.91,7035
43.98,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,57940.5,3.26,15.65,7036
45.83,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7037
45.83,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,60925.5,3.39,16.5,7038
48.32,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7039
48.3,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7040
48.28,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7041
48.26,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7042
48.24,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7043
48.24,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,65134.1,3.59,23.21,7044
48.22,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7045
48.2,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7046
48.18,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7047
48.15,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7048
48.13,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7049
48.12,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7050
48.12,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,70097.9,3.82,27.11,7051
48.11,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7052
48.08,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7053
48.06,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7054
48.03,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7055
48.01,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7056
48.0,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7057
48.0,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,75825.5,4.09,31.03,7058
47.98,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7059
47.96,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7060
47.93,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7061
47.9,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7062
47.88,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7063
47.87,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7064
47.86,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,80983.1,4.33,27.33,7065
47.84,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7066
47.81,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7067
47.78,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7068
47.74,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7069
47.71,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7070
47.68,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7071
47.68,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,85136.7,4.5,22.03,7072
47.65,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7073
47.61,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7074
47.58,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7075
47.56,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7076
47.56,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,88390.5,4.63,16.92,7077
47.54,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7078
47.51,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7079
47.5,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7080
47.48,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7081
47.47,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,91641.5,4.75,17.2,7082
47.46,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7083
47.43,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7084
47.4,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7085
47.37,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7086
47.34,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7087
47.32,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7088
47.31,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,92444.9,4.74,4.03,7089
47.28,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7090
47.25,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7091
47.21,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7092
47.18,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7093
47.15,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7094
47.12,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7095
47.12,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,92039.1,4.67,-2.0,7096
47.1,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7097
47.07,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7098
47.04,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7099
47.01,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7100
46.99,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7101
46.97,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7102
46.96,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,91563.1,4.6,-2.35,7103
43.41,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7104
43.4,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7105
43.39,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7106
43.38,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7107
43.37,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7108
43.37,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,91248.3,4.54,-1.54,7109
43.36,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7110
43.35,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7111
43.34,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,90756.1,4.47,-2.33,7112
43.34,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7113
43.33,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7114
43.32,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7115
43.32,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,90031.3,4.39,-3.43,7116
43.31,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7117
43.3,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7118
43.3,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,89470.9,4.31,-2.58,7119
43.29,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7120
43.28,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7121
43.28,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,87684.1,4.18,-8.07,7122
43.27,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7123
43.27,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,85747.9,4.05,-8.55,7124
43.26,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7125
43.26,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,84762.1,3.96,-4.45,7126
43.26,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,84835.5,3.92,0.35,7127
43.25,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7128
43.25,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,85613.5,3.92,3.82,7129
33.33,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,86743.7,3.94,5.74,7130
33.33,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7131
33.33,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,88357.5,3.98,8.39,7132
33.33,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,89898.3,4.01,8.27,7133
30.56,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7134
30.56,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,91176.1,4.04,7.01,7135
26.85,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7136
26.85,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,92291.3,4.05,6.14,7137
21.3,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7138
21.3,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,93685.3,4.08,7.87,7139
21.3,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,94854.3,4.1,6.5,7140
17.59,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,95742.9,4.11,5.07,7141
17.59,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7142
17.59,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,95604.5,4.07,-0.8,7143
17.59,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,96171.5,4.07,3.26,7144
14.81,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7145
14.81,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,96760.7,4.06,3.42,7146
14.81,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,98303.9,4.1,9.23,7147
14.81,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,100063.5,4.14,10.31,7148
14.81,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,101219.3,4.16,6.73,7149
14.81,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,101429.1,4.14,1.18,7150
14.81,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,103194.7,4.18,10.38,7151
14.81,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,106543.5,4.29,19.23,7152
14.81,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,108599.7,4.34,11.43,7153
14.81,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,110347.3,4.38,9.9,7154
14.81,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,112547.9,4.44,12.73,7155
14.81,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,115147.3,4.51,15.18,7156
,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,7157
8.33,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7158
13.89,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7159
44.44,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7160
50.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7161
52.78,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7162
84.26,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7163
86.11,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7164
70.37,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7165
62.04,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7166
56.48,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7167
38.89,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7168
35.19,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7169
50.93,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7170
47.22,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7171
42.59,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7172
40.74,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7173
37.96,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7174
46.09,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7175
45.9,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7176
51.45,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7177
51.26,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7178
51.11,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7179
51.05,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7180
50.69,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7181
50.62,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7182
49.79,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7183
49.71,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7184
48.86,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7185
48.85,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7186
45.99,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7187
45.45,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7188
45.13,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7189
44.88,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7190
44.77,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7191
44.53,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7192
43.65,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7193
43.53,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7194
42.96,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7195
42.74,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7196
42.68,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7197
40.49,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7198
40.38,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7199
40.26,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7200
36.8,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7201
,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,,,,7202
,,,,,,,79.93,,,,,7203
,,,,,,,79.93,,-3.0,-3.41,-4.76,7204
,,,,,,,79.93,,-5.2,-4.68,-9.48,7205
,,,,,,,79.93,,-16.8,-12.46,-49.15,7206
,,,,,,,79.93,,-23.6,-14.97,-29.82,7207
,,,,,,,79.93,,-20.8,-11.7,13.86,7208
,,,,,,,79.93,,-22.8,-11.3,-8.33,7209
,,,,,,,79.93,,-25.0,-11.01,-8.73,7210
,,,,,,,79.93,,-24.8,-9.85,0.81,7211
,,,,,,,79.93,,-20.8,-7.6,18.18,7212
,,,,,,,79.93,,-34.8,-11.42,-45.16,7213
,,,,,,,79.93,,19.6,5.77,157.23,7214
0.0,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,,7215
11.11,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,,7216
19.44,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,,7217
19.44,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,-87.0,-0.35,-1.95,7218
28.7,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,,7219
28.7,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,37.2,0.14,4.93,7220
31.48,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,,7221
33.33,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,,7222
40.74,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,,7223
54.63,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,,7224
54.63,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,150.8,0.5,4.58,7225
65.74,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,,7226
74.07,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,,7227
74.07,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,280.4,0.86,5.36,7228
84.26,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,,7229
84.26,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,348.2,1.0,2.86,7230
84.26,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,391.6,1.05,1.8,7231
84.26,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,367.6,0.93,-1.01,7232
84.26,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,295.0,0.7,-3.1,7233
84.26,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,199.0,0.45,-4.18,7234
84.26,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,175.0,0.38,-1.03,7235
81.48,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,,7236
72.22,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,,7237
72.22,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,49.2,0.1,-5.58,7238
68.52,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,,7239
68.52,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,359.8,0.71,14.36,7240
68.52,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,565.4,1.06,9.68,7241
62.04,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,,7242
62.04,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,301.0,0.54,-11.88,7243
58.33,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,,7244
58.33,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,188.4,0.33,-5.09,7245
58.33,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,114.8,0.19,-3.22,7246
44.44,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,,7247
44.44,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,59.6,0.1,-2.29,7248
50.0,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,,7249
44.44,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,-100.8,-0.16,-6.85,7250
50.0,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,245.6,0.37,14.9,7251
50.0,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,236.8,0.34,-0.38,7252
61.11,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,,7253
61.11,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,173.0,0.24,-2.9,7254
61.11,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,73.2,0.1,-4.27,7255
